Timestamp,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
2023-10-19 22:00,Thursday,18,1,0,10,29,low
2023-10-19 22:15,Thursday,18,1,0,27,46,normal
2023-10-19 22:30,Thursday,12,4,1,18,35,normal
2023-10-19 22:45,Thursday,15,4,1,32,52,normal
2023-10-19 23:00,Thursday,13,4,0,32,49,normal
2023-10-19 23:15,Thursday,14,4,0,15,33,normal
2023-10-19 23:30,Thursday,15,4,0,17,36,normal
2023-10-19 23:45,Thursday,14,0,1,21,36,normal
2023-10-20 00:00,Friday,17,5,0,37,59,normal
2023-10-20 00:15,Friday,14,4,1,12,31,low
2023-10-20 00:30,Friday,16,2,0,15,33,normal
2023-10-20 00:45,Friday,13,4,1,14,32,normal
2023-10-20 01:00,Friday,12,4,0,29,45,normal
2023-10-20 01:15,Friday,19,4,1,30,54,normal
2023-10-20 01:30,Friday,18,4,0,18,40,normal
2023-10-20 01:45,Friday,18,1,1,12,32,low
2023-10-20 02:00,Friday,20,4,1,21,46,normal
2023-10-20 02:15,Friday,10,2,1,20,33,normal
2023-10-20 02:30,Friday,18,5,1,23,47,normal
2023-10-20 02:45,Friday,16,5,1,30,52,normal
2023-10-20 03:00,Friday,12,3,0,40,55,normal
2023-10-20 03:15,Friday,12,2,0,40,54,normal
2023-10-20 03:30,Friday,16,0,1,37,54,normal
2023-10-20 03:45,Friday,15,4,1,16,36,normal
2023-10-20 04:00,Friday,13,0,0,38,51,normal
2023-10-20 04:15,Friday,61,5,3,14,83,normal
2023-10-20 04:30,Friday,27,15,6,10,58,low
2023-10-20 04:45,Friday,74,11,5,15,105,normal
2023-10-20 05:00,Friday,70,6,7,14,97,normal
2023-10-20 05:15,Friday,33,6,0,11,50,low
2023-10-20 05:30,Friday,29,12,1,13,55,normal
2023-10-20 05:45,Friday,69,5,7,10,91,low
2023-10-20 06:00,Friday,41,16,7,15,79,normal
2023-10-20 06:15,Friday,35,11,5,11,62,low
2023-10-20 06:30,Friday,25,9,6,14,54,normal
2023-10-20 06:45,Friday,65,15,1,11,92,low
2023-10-20 07:00,Friday,66,6,3,14,89,normal
2023-10-20 07:15,Friday,27,6,5,15,53,normal
2023-10-20 07:30,Friday,75,6,1,10,92,low
2023-10-20 07:45,Friday,54,11,4,12,81,low
2023-10-20 08:00,Friday,54,18,3,12,87,low
2023-10-20 08:15,Friday,69,8,0,14,91,normal
2023-10-20 08:30,Friday,52,19,6,10,87,low
2023-10-20 08:45,Friday,66,8,0,12,86,low
2023-10-20 09:00,Friday,54,11,0,13,78,normal
2023-10-20 09:15,Friday,151,48,15,3,217,heavy
2023-10-20 09:30,Friday,170,62,18,2,252,heavy
2023-10-20 09:45,Friday,134,59,11,3,207,heavy
2023-10-20 10:00,Friday,166,63,22,1,252,heavy
2023-10-20 10:15,Friday,173,64,10,2,249,heavy
2023-10-20 10:30,Friday,176,45,22,2,245,heavy
2023-10-20 10:45,Friday,162,59,27,1,249,heavy
2023-10-20 11:00,Friday,171,46,15,3,235,heavy
2023-10-20 11:15,Friday,158,44,26,2,230,heavy
2023-10-20 11:30,Friday,151,64,16,0,231,heavy
2023-10-20 11:45,Friday,162,65,14,3,244,heavy
2023-10-20 12:00,Friday,179,44,23,1,247,heavy
2023-10-20 12:15,Friday,175,59,11,3,248,heavy
2023-10-20 12:30,Friday,173,63,13,2,251,heavy
2023-10-20 12:45,Friday,144,66,11,3,224,heavy
2023-10-20 13:00,Friday,132,68,22,4,226,heavy
2023-10-20 13:15,Friday,161,50,10,0,221,heavy
2023-10-20 13:30,Friday,151,56,29,1,237,heavy
2023-10-20 13:45,Friday,168,59,24,1,252,heavy
2023-10-20 14:00,Friday,144,65,20,3,232,heavy
2023-10-20 14:15,Friday,179,63,12,2,256,heavy
2023-10-20 14:30,Friday,161,56,12,4,233,heavy
2023-10-20 14:45,Friday,134,67,12,1,214,heavy
2023-10-20 15:00,Friday,140,70,23,4,237,heavy
2023-10-20 15:15,Friday,66,29,24,1,120,normal
2023-10-20 15:30,Friday,60,27,17,2,106,normal
2023-10-20 15:45,Friday,89,27,10,2,128,normal
2023-10-20 16:00,Friday,81,29,5,0,115,normal
2023-10-20 16:15,Friday,78,22,12,1,113,normal
2023-10-20 16:30,Friday,71,24,18,2,115,normal
2023-10-20 16:45,Friday,50,26,9,1,86,low
2023-10-20 17:00,Friday,55,28,5,0,88,low
2023-10-20 17:15,Friday,61,20,25,1,107,normal
2023-10-20 17:30,Friday,76,22,14,2,114,normal
2023-10-20 17:45,Friday,50,20,23,1,94,normal
2023-10-20 18:00,Friday,89,26,0,2,117,normal
2023-10-20 18:15,Friday,62,20,17,0,99,normal
2023-10-20 18:30,Friday,83,20,23,2,128,normal
2023-10-20 18:45,Friday,65,20,2,0,87,low
2023-10-20 19:00,Friday,60,21,2,1,84,low
2023-10-20 19:15,Friday,36,8,3,9,56,low
2023-10-20 19:30,Friday,39,5,4,11,59,low
2023-10-20 19:45,Friday,26,8,3,0,37,low
2023-10-20 20:00,Friday,23,4,0,5,32,low
2023-10-20 20:15,Friday,50,2,0,4,56,low
2023-10-20 20:30,Friday,30,2,3,1,36,low
2023-10-20 20:45,Friday,48,10,4,2,64,low
2023-10-20 21:00,Friday,39,6,6,1,52,low
2023-10-20 21:15,Friday,47,10,3,9,69,low
2023-10-20 21:30,Friday,26,3,5,3,37,low
2023-10-20 21:45,Friday,25,6,3,9,43,low
2023-10-20 22:00,Friday,19,1,0,11,31,low
2023-10-20 22:15,Friday,16,5,0,26,47,normal
2023-10-20 22:30,Friday,15,2,1,39,57,normal
2023-10-20 22:45,Friday,14,5,0,11,30,low
2023-10-20 23:00,Friday,12,2,0,20,34,normal
2023-10-20 23:15,Friday,11,2,0,35,48,normal
2023-10-20 23:30,Friday,18,5,1,11,35,low
2023-10-20 23:45,Friday,17,2,0,20,39,normal
2023-10-21 00:00,Sunday,19,5,1,30,55,normal
2023-10-21 00:15,Sunday,17,4,1,24,46,normal
2023-10-21 00:30,Sunday,16,3,0,14,33,normal
2023-10-21 00:45,Sunday,16,3,1,23,43,normal
2023-10-21 01:00,Sunday,20,0,1,17,38,normal
2023-10-21 01:15,Sunday,20,0,0,37,57,normal
2023-10-21 01:30,Sunday,18,0,1,30,49,normal
2023-10-21 01:45,Sunday,19,1,0,14,34,normal
2023-10-21 02:00,Sunday,18,5,0,29,52,normal
2023-10-21 02:15,Sunday,11,1,0,22,34,normal
2023-10-21 02:30,Sunday,20,3,0,24,47,normal
2023-10-21 02:45,Sunday,12,2,1,10,25,low
2023-10-21 03:00,Sunday,19,5,1,31,56,normal
2023-10-21 03:15,Sunday,10,0,0,32,42,normal
2023-10-21 03:30,Sunday,14,1,1,12,28,low
2023-10-21 03:45,Sunday,14,2,1,24,41,normal
2023-10-21 04:00,Sunday,10,3,0,32,45,normal
2023-10-21 04:15,Sunday,97,23,6,17,143,normal
2023-10-21 04:30,Sunday,104,22,7,11,144,normal
2023-10-21 04:45,Sunday,100,15,8,20,143,normal
2023-10-21 05:00,Sunday,87,7,7,4,105,low
2023-10-21 05:15,Sunday,77,27,8,10,122,normal
2023-10-21 05:30,Sunday,51,7,4,5,67,low
2023-10-21 05:45,Sunday,79,1,10,6,96,low
2023-10-21 06:00,Sunday,100,40,29,5,174,heavy
2023-10-21 06:15,Sunday,112,13,39,0,164,high
2023-10-21 06:30,Sunday,120,16,34,2,172,heavy
2023-10-21 06:45,Sunday,123,14,26,3,166,high
2023-10-21 07:00,Sunday,142,27,27,4,200,heavy
2023-10-21 07:15,Sunday,139,38,49,2,228,heavy
2023-10-21 07:30,Sunday,134,24,21,2,181,heavy
2023-10-21 07:45,Sunday,102,13,31,0,146,high
2023-10-21 08:00,Sunday,102,16,43,4,165,high
2023-10-21 08:15,Sunday,106,16,32,1,155,high
2023-10-21 08:30,Sunday,117,19,42,3,181,heavy
2023-10-21 08:45,Sunday,139,36,40,3,218,heavy
2023-10-21 09:00,Sunday,121,13,25,2,161,normal
2023-10-21 09:15,Sunday,65,19,16,11,111,normal
2023-10-21 09:30,Sunday,12,25,39,28,104,normal
2023-10-21 09:45,Sunday,98,21,10,5,134,normal
2023-10-21 10:00,Sunday,58,9,25,13,105,normal
2023-10-21 10:15,Sunday,81,10,39,29,159,high
2023-10-21 10:30,Sunday,67,20,33,29,149,high
2023-10-21 10:45,Sunday,68,22,25,16,131,normal
2023-10-21 11:00,Sunday,47,10,6,22,85,normal
2023-10-21 11:15,Sunday,45,7,10,27,89,normal
2023-10-21 11:30,Sunday,54,5,11,24,94,normal
2023-10-21 11:45,Sunday,61,7,15,28,111,normal
2023-10-21 12:00,Sunday,56,5,4,29,94,normal
2023-10-21 12:15,Sunday,23,5,4,27,59,normal
2023-10-21 12:30,Sunday,31,6,8,23,68,normal
2023-10-21 12:45,Sunday,27,7,14,28,76,normal
2023-10-21 13:00,Sunday,30,7,3,30,70,normal
2023-10-21 13:15,Sunday,114,21,5,14,154,normal
2023-10-21 13:30,Sunday,46,24,35,16,121,high
2023-10-21 13:45,Sunday,68,29,29,20,146,high
2023-10-21 14:00,Sunday,45,16,15,5,81,low
2023-10-21 14:15,Sunday,86,13,11,20,130,normal
2023-10-21 14:30,Sunday,44,11,19,15,89,normal
2023-10-21 14:45,Sunday,45,17,13,20,95,normal
2023-10-21 15:00,Sunday,106,17,7,12,142,normal
2023-10-21 15:15,Sunday,44,16,9,13,82,normal
2023-10-21 15:30,Sunday,77,23,13,9,122,normal
2023-10-21 15:45,Sunday,53,17,26,8,104,normal
2023-10-21 16:00,Sunday,138,18,20,8,184,heavy
2023-10-21 16:15,Sunday,142,24,39,9,214,heavy
2023-10-21 16:30,Sunday,114,25,21,7,167,normal
2023-10-21 16:45,Sunday,116,35,42,6,199,heavy
2023-10-21 17:00,Sunday,149,22,37,8,216,heavy
2023-10-21 17:15,Sunday,100,12,39,7,158,high
2023-10-21 17:30,Sunday,101,23,45,5,174,heavy
2023-10-21 17:45,Sunday,122,40,48,10,220,heavy
2023-10-21 18:00,Sunday,112,34,39,9,194,heavy
2023-10-21 18:15,Sunday,112,12,41,5,170,heavy
2023-10-21 18:30,Sunday,116,22,23,7,168,heavy
2023-10-21 18:45,Sunday,90,13,15,33,151,high
2023-10-21 19:00,Sunday,85,14,14,13,126,normal
2023-10-21 19:15,Sunday,59,25,13,27,124,high
2023-10-21 19:30,Sunday,108,5,15,22,150,high
2023-10-21 19:45,Sunday,75,8,16,25,124,high
2023-10-21 20:00,Sunday,96,15,12,27,150,high
2023-10-21 20:15,Sunday,61,17,10,8,96,low
2023-10-21 20:30,Sunday,84,25,20,30,159,high
2023-10-21 20:45,Sunday,55,9,12,19,95,normal
2023-10-21 21:00,Sunday,65,16,12,32,125,high
2023-10-21 21:15,Sunday,87,16,10,16,129,normal
2023-10-21 21:30,Sunday,75,5,12,21,113,high
2023-10-21 21:45,Sunday,82,16,14,34,146,high
2023-10-21 22:00,Sunday,11,3,0,34,48,normal
2023-10-21 22:15,Sunday,15,5,0,14,34,normal
2023-10-21 22:30,Sunday,18,5,1,13,37,normal
2023-10-21 22:45,Sunday,19,2,1,34,56,normal
2023-10-21 23:00,Sunday,20,4,1,26,51,normal
2023-10-21 23:15,Sunday,14,4,0,10,28,low
2023-10-21 23:30,Sunday,11,1,1,36,49,normal
2023-10-21 23:45,Sunday,10,2,1,15,28,normal
2023-10-22 00:00,Saturday,10,3,0,33,46,normal
2023-10-22 00:15,Saturday,14,3,0,23,40,normal
2023-10-22 00:30,Saturday,11,5,1,11,28,low
2023-10-22 00:45,Saturday,10,1,1,34,46,normal
2023-10-22 01:00,Saturday,20,4,1,17,42,normal
2023-10-22 01:15,Saturday,17,5,0,24,46,normal
2023-10-22 01:30,Saturday,12,2,1,18,33,normal
2023-10-22 01:45,Saturday,15,0,1,16,32,normal
2023-10-22 02:00,Saturday,19,5,0,15,39,normal
2023-10-22 02:15,Saturday,11,3,1,39,54,normal
2023-10-22 02:30,Saturday,14,5,0,10,29,low
2023-10-22 02:45,Saturday,20,0,1,33,54,normal
2023-10-22 03:00,Saturday,13,1,1,33,48,normal
2023-10-22 03:15,Saturday,18,2,1,12,33,low
2023-10-22 03:30,Saturday,19,2,1,23,45,normal
2023-10-22 03:45,Saturday,10,4,0,36,50,normal
2023-10-22 04:00,Saturday,13,4,0,17,34,normal
2023-10-22 04:15,Saturday,86,28,2,18,134,normal
2023-10-22 04:30,Saturday,59,29,9,14,111,normal
2023-10-22 04:45,Saturday,102,20,9,13,144,normal
2023-10-22 05:00,Saturday,114,28,8,16,166,normal
2023-10-22 05:15,Saturday,87,23,5,0,115,normal
2023-10-22 05:30,Saturday,88,5,8,13,114,normal
2023-10-22 05:45,Saturday,83,6,4,9,102,low
2023-10-22 06:00,Saturday,150,19,24,3,196,heavy
2023-10-22 06:15,Saturday,148,35,46,1,230,heavy
2023-10-22 06:30,Saturday,146,23,23,4,196,heavy
2023-10-22 06:45,Saturday,140,21,39,3,203,heavy
2023-10-22 07:00,Saturday,149,36,35,1,221,heavy
2023-10-22 07:15,Saturday,125,34,42,0,201,heavy
2023-10-22 07:30,Saturday,147,34,20,5,206,heavy
2023-10-22 07:45,Saturday,128,33,21,4,186,heavy
2023-10-22 08:00,Saturday,111,38,50,5,204,heavy
2023-10-22 08:15,Saturday,144,20,32,4,200,heavy
2023-10-22 08:30,Saturday,121,14,23,1,159,normal
2023-10-22 08:45,Saturday,136,36,40,4,216,heavy
2023-10-22 09:00,Saturday,114,21,23,1,159,normal
2023-10-22 09:15,Saturday,75,17,37,29,158,high
2023-10-22 09:30,Saturday,34,5,27,22,88,normal
2023-10-22 09:45,Saturday,45,6,7,15,73,normal
2023-10-22 10:00,Saturday,65,10,6,27,108,normal
2023-10-22 10:15,Saturday,67,25,20,18,130,normal
2023-10-22 10:30,Saturday,50,25,25,28,128,high
2023-10-22 10:45,Saturday,37,19,38,12,106,normal
2023-10-22 11:00,Saturday,36,8,3,29,76,normal
2023-10-22 11:15,Saturday,63,5,8,23,99,normal
2023-10-22 11:30,Saturday,67,5,7,22,101,normal
2023-10-22 11:45,Saturday,36,9,14,22,81,normal
2023-10-22 12:00,Saturday,57,8,10,22,97,normal
2023-10-22 12:15,Saturday,65,7,14,25,111,normal
2023-10-22 12:30,Saturday,54,10,3,29,96,normal
2023-10-22 12:45,Saturday,41,5,4,25,75,normal
2023-10-22 13:00,Saturday,43,9,3,25,80,normal
2023-10-22 13:15,Saturday,9,27,32,17,85,normal
2023-10-22 13:30,Saturday,101,28,18,20,167,normal
2023-10-22 13:45,Saturday,99,16,16,18,149,normal
2023-10-22 14:00,Saturday,20,27,32,12,91,normal
2023-10-22 14:15,Saturday,96,16,39,17,168,heavy
2023-10-22 14:30,Saturday,62,28,18,20,128,normal
2023-10-22 14:45,Saturday,58,27,17,5,107,normal
2023-10-22 15:00,Saturday,60,18,28,12,118,high
2023-10-22 15:15,Saturday,81,26,13,17,137,normal
2023-10-22 15:30,Saturday,118,15,27,13,173,heavy
2023-10-22 15:45,Saturday,53,12,25,20,110,normal
2023-10-22 16:00,Saturday,132,12,27,9,180,heavy
2023-10-22 16:15,Saturday,149,14,50,5,218,heavy
2023-10-22 16:30,Saturday,106,35,41,5,187,heavy
2023-10-22 16:45,Saturday,150,29,27,7,213,heavy
2023-10-22 17:00,Saturday,110,30,46,5,191,heavy
2023-10-22 17:15,Saturday,129,35,34,5,203,heavy
2023-10-22 17:30,Saturday,133,21,26,5,185,heavy
2023-10-22 17:45,Saturday,148,34,45,7,234,heavy
2023-10-22 18:00,Saturday,144,39,43,8,234,heavy
2023-10-22 18:15,Saturday,126,27,44,8,205,heavy
2023-10-22 18:30,Saturday,103,34,49,5,191,heavy
2023-10-22 18:45,Saturday,96,7,13,30,146,high
2023-10-22 19:00,Saturday,54,17,17,19,107,normal
2023-10-22 19:15,Saturday,98,16,17,15,146,normal
2023-10-22 19:30,Saturday,72,6,19,8,105,normal
2023-10-22 19:45,Saturday,69,23,12,31,135,high
2023-10-22 20:00,Saturday,85,13,16,24,138,high
2023-10-22 20:15,Saturday,102,22,12,9,145,normal
2023-10-22 20:30,Saturday,103,14,20,14,151,normal
2023-10-22 20:45,Saturday,80,12,10,22,124,high
2023-10-22 21:00,Saturday,63,18,11,5,97,low
2023-10-22 21:15,Saturday,84,21,13,9,127,normal
2023-10-22 21:30,Saturday,72,10,10,29,121,high
2023-10-22 21:45,Saturday,79,22,17,13,131,normal
2023-10-22 22:00,Saturday,12,5,0,27,44,normal
2023-10-22 22:15,Saturday,19,1,1,38,59,normal
2023-10-22 22:30,Saturday,14,3,0,33,50,normal
2023-10-22 22:45,Saturday,16,3,1,37,57,normal
2023-10-22 23:00,Saturday,14,5,0,37,56,normal
2023-10-22 23:15,Saturday,11,2,1,20,34,normal
2023-10-22 23:30,Saturday,20,3,0,25,48,normal
2023-10-22 23:45,Saturday,20,0,1,30,51,normal
2023-10-23 00:00,Monday,13,2,1,17,33,normal
2023-10-23 00:15,Monday,20,1,1,19,41,normal
2023-10-23 00:30,Monday,10,2,1,12,25,low
2023-10-23 00:45,Monday,14,2,0,25,41,normal
2023-10-23 01:00,Monday,12,0,1,16,29,normal
2023-10-23 01:15,Monday,11,5,1,31,48,normal
2023-10-23 01:30,Monday,13,1,1,16,31,normal
2023-10-23 01:45,Monday,17,3,0,10,30,low
2023-10-23 02:00,Monday,11,1,0,22,34,normal
2023-10-23 02:15,Monday,10,4,1,16,31,normal
2023-10-23 02:30,Monday,15,3,1,32,51,normal
2023-10-23 02:45,Monday,10,0,0,22,32,normal
2023-10-23 03:00,Monday,20,1,1,16,38,normal
2023-10-23 03:15,Monday,16,1,1,15,33,normal
2023-10-23 03:30,Monday,14,4,1,32,51,normal
2023-10-23 03:45,Monday,16,1,1,37,55,normal
2023-10-23 04:00,Monday,10,2,1,36,49,normal
2023-10-23 04:15,Monday,96,18,7,2,123,normal
2023-10-23 04:30,Monday,51,14,0,5,70,low
2023-10-23 04:45,Monday,63,25,2,8,98,low
2023-10-23 05:00,Monday,72,7,1,4,84,low
2023-10-23 05:15,Monday,86,18,6,1,111,low
2023-10-23 05:30,Monday,105,4,4,20,133,normal
2023-10-23 05:45,Monday,117,10,10,18,155,normal
2023-10-23 06:00,Monday,120,36,32,0,188,heavy
2023-10-23 06:15,Monday,135,20,31,0,186,heavy
2023-10-23 06:30,Monday,112,40,42,3,197,heavy
2023-10-23 06:45,Monday,135,13,20,3,171,heavy
2023-10-23 07:00,Monday,105,35,24,2,166,normal
2023-10-23 07:15,Monday,150,25,36,0,211,heavy
2023-10-23 07:30,Monday,108,27,23,2,160,normal
2023-10-23 07:45,Monday,108,40,45,1,194,heavy
2023-10-23 08:00,Monday,118,19,21,1,159,normal
2023-10-23 08:15,Monday,131,18,41,1,191,heavy
2023-10-23 08:30,Monday,148,31,20,4,203,heavy
2023-10-23 08:45,Monday,120,26,22,1,169,heavy
2023-10-23 09:00,Monday,147,12,32,0,191,heavy
2023-10-23 09:15,Monday,73,9,35,12,129,high
2023-10-23 09:30,Monday,93,21,22,29,165,high
2023-10-23 09:45,Monday,66,2,10,28,106,normal
2023-10-23 10:00,Monday,18,6,6,6,36,low
2023-10-23 10:15,Monday,78,1,16,30,125,high
2023-10-23 10:30,Monday,69,15,24,20,128,normal
2023-10-23 10:45,Monday,82,2,40,17,141,high
2023-10-23 11:00,Monday,57,9,5,23,94,normal
2023-10-23 11:15,Monday,25,5,14,26,70,normal
2023-10-23 11:30,Monday,40,9,15,28,92,normal
2023-10-23 11:45,Monday,52,6,13,21,92,normal
2023-10-23 12:00,Monday,45,8,13,29,95,normal
2023-10-23 12:15,Monday,67,10,7,25,109,normal
2023-10-23 12:30,Monday,20,8,14,30,72,normal
2023-10-23 12:45,Monday,44,8,4,29,85,normal
2023-10-23 13:00,Monday,63,5,8,29,105,normal
2023-10-23 13:15,Monday,119,15,20,13,167,normal
2023-10-23 13:30,Monday,103,10,23,7,143,normal
2023-10-23 13:45,Monday,42,14,15,14,85,normal
2023-10-23 14:00,Monday,67,20,24,12,123,normal
2023-10-23 14:15,Monday,56,18,29,17,120,high
2023-10-23 14:30,Monday,65,16,32,15,128,high
2023-10-23 14:45,Monday,107,11,26,19,163,high
2023-10-23 15:00,Monday,11,18,22,10,61,normal
2023-10-23 15:15,Monday,28,15,27,12,82,normal
2023-10-23 15:30,Monday,45,17,7,6,75,low
2023-10-23 15:45,Monday,66,12,27,6,111,normal
2023-10-23 16:00,Monday,104,40,22,9,175,heavy
2023-10-23 16:15,Monday,113,21,26,5,165,high
2023-10-23 16:30,Monday,120,29,37,6,192,heavy
2023-10-23 16:45,Monday,129,10,39,6,184,heavy
2023-10-23 17:00,Monday,119,29,40,10,198,heavy
2023-10-23 17:15,Monday,119,25,32,9,185,heavy
2023-10-23 17:30,Monday,123,10,30,7,170,heavy
2023-10-23 17:45,Monday,111,33,28,5,177,heavy
2023-10-23 18:00,Monday,110,12,47,8,177,heavy
2023-10-23 18:15,Monday,139,15,43,9,206,heavy
2023-10-23 18:30,Monday,132,29,25,7,193,heavy
2023-10-23 18:45,Monday,51,8,18,18,95,normal
2023-10-23 19:00,Monday,76,5,14,20,115,normal
2023-10-23 19:15,Monday,53,15,13,23,104,normal
2023-10-23 19:30,Monday,50,25,19,9,103,normal
2023-10-23 19:45,Monday,86,24,20,34,164,high
2023-10-23 20:00,Monday,67,23,14,13,117,normal
2023-10-23 20:15,Monday,54,9,15,7,85,low
2023-10-23 20:30,Monday,59,12,16,35,122,high
2023-10-23 20:45,Monday,109,25,15,5,154,normal
2023-10-23 21:00,Monday,73,18,10,35,136,high
2023-10-23 21:15,Monday,65,24,14,19,122,normal
2023-10-23 21:30,Monday,94,10,11,22,137,high
2023-10-23 21:45,Monday,106,9,12,31,158,high
2023-10-23 22:00,Monday,18,3,0,11,32,low
2023-10-23 22:15,Monday,17,1,1,36,55,normal
2023-10-23 22:30,Monday,12,0,0,22,34,normal
2023-10-23 22:45,Monday,11,1,0,19,31,normal
2023-10-23 23:00,Monday,16,1,0,32,49,normal
2023-10-23 23:15,Monday,12,3,1,13,29,normal
2023-10-23 23:30,Monday,14,4,1,27,46,normal
2023-10-23 23:45,Monday,11,3,1,37,52,normal
2023-10-24 00:00,Tuesday,17,2,0,18,37,normal
2023-10-24 00:15,Tuesday,18,4,1,39,62,normal
2023-10-24 00:30,Tuesday,20,4,0,32,56,normal
2023-10-24 00:45,Tuesday,15,0,0,28,43,normal
2023-10-24 01:00,Tuesday,11,4,0,12,27,low
2023-10-24 01:15,Tuesday,19,5,1,35,60,normal
2023-10-24 01:30,Tuesday,15,0,1,26,42,normal
2023-10-24 01:45,Tuesday,11,4,0,31,46,normal
2023-10-24 02:00,Tuesday,19,2,1,33,55,normal
2023-10-24 02:15,Tuesday,12,4,1,29,46,normal
2023-10-24 02:30,Tuesday,15,5,1,16,37,normal
2023-10-24 02:45,Tuesday,14,4,1,21,40,normal
2023-10-24 03:00,Tuesday,19,4,1,17,41,normal
2023-10-24 03:15,Tuesday,10,2,1,12,25,low
2023-10-24 03:30,Tuesday,10,0,0,11,21,low
2023-10-24 03:45,Tuesday,20,4,1,33,58,normal
2023-10-24 04:00,Tuesday,10,1,0,12,23,low
2023-10-24 04:15,Tuesday,73,12,5,5,95,low
2023-10-24 04:30,Tuesday,95,15,4,19,133,normal
2023-10-24 04:45,Tuesday,81,19,3,13,116,normal
2023-10-24 05:00,Tuesday,119,25,10,9,163,normal
2023-10-24 05:15,Tuesday,80,10,4,15,109,normal
2023-10-24 05:30,Tuesday,102,24,3,16,145,normal
2023-10-24 05:45,Tuesday,68,17,6,10,101,low
2023-10-24 06:00,Tuesday,109,40,38,0,187,heavy
2023-10-24 06:15,Tuesday,124,25,31,1,181,heavy
2023-10-24 06:30,Tuesday,126,22,21,1,170,heavy
2023-10-24 06:45,Tuesday,120,31,29,5,185,heavy
2023-10-24 07:00,Tuesday,101,20,47,5,173,heavy
2023-10-24 07:15,Tuesday,139,40,48,2,229,heavy
2023-10-24 07:30,Tuesday,116,23,23,4,166,normal
2023-10-24 07:45,Tuesday,101,14,24,0,139,normal
2023-10-24 08:00,Tuesday,137,40,21,5,203,heavy
2023-10-24 08:15,Tuesday,131,26,36,0,193,heavy
2023-10-24 08:30,Tuesday,114,27,45,4,190,heavy
2023-10-24 08:45,Tuesday,102,14,46,1,163,high
2023-10-24 09:00,Tuesday,116,24,32,5,177,heavy
2023-10-24 09:15,Tuesday,29,10,21,12,72,normal
2023-10-24 09:30,Tuesday,41,12,15,10,78,low
2023-10-24 09:45,Tuesday,41,9,7,27,84,normal
2023-10-24 10:00,Tuesday,90,25,26,10,151,high
2023-10-24 10:15,Tuesday,64,25,17,20,126,normal
2023-10-24 10:30,Tuesday,64,10,17,23,114,high
2023-10-24 10:45,Tuesday,69,17,5,28,119,high
2023-10-24 11:00,Tuesday,59,9,9,21,98,normal
2023-10-24 11:15,Tuesday,44,10,12,29,95,normal
2023-10-24 11:30,Tuesday,43,5,6,26,80,normal
2023-10-24 11:45,Tuesday,65,7,10,21,103,normal
2023-10-24 12:00,Tuesday,29,5,12,21,67,normal
2023-10-24 12:15,Tuesday,24,9,8,20,61,normal
2023-10-24 12:30,Tuesday,44,6,4,26,80,normal
2023-10-24 12:45,Tuesday,35,10,12,24,81,normal
2023-10-24 13:00,Tuesday,43,10,15,21,89,normal
2023-10-24 13:15,Tuesday,45,17,24,11,97,normal
2023-10-24 13:30,Tuesday,108,21,37,14,180,heavy
2023-10-24 13:45,Tuesday,53,19,33,9,114,high
2023-10-24 14:00,Tuesday,75,23,31,13,142,high
2023-10-24 14:15,Tuesday,70,18,5,19,112,normal
2023-10-24 14:30,Tuesday,52,25,15,19,111,normal
2023-10-24 14:45,Tuesday,9,18,24,9,60,normal
2023-10-24 15:00,Tuesday,47,21,9,18,95,normal
2023-10-24 15:15,Tuesday,116,20,17,19,172,heavy
2023-10-24 15:30,Tuesday,65,14,6,9,94,low
2023-10-24 15:45,Tuesday,93,12,13,13,131,normal
2023-10-24 16:00,Tuesday,100,21,45,9,175,heavy
2023-10-24 16:15,Tuesday,121,24,31,6,182,heavy
2023-10-24 16:30,Tuesday,110,15,50,5,180,heavy
2023-10-24 16:45,Tuesday,103,17,28,5,153,high
2023-10-24 17:00,Tuesday,136,38,20,5,199,heavy
2023-10-24 17:15,Tuesday,119,22,32,9,182,heavy
2023-10-24 17:30,Tuesday,132,17,36,5,190,heavy
2023-10-24 17:45,Tuesday,147,10,41,5,203,heavy
2023-10-24 18:00,Tuesday,111,12,44,6,173,heavy
2023-10-24 18:15,Tuesday,102,27,32,5,166,high
2023-10-24 18:30,Tuesday,137,25,29,7,198,heavy
2023-10-24 18:45,Tuesday,71,17,15,31,134,high
2023-10-24 19:00,Tuesday,64,25,11,15,115,normal
2023-10-24 19:15,Tuesday,70,16,15,29,130,high
2023-10-24 19:30,Tuesday,91,9,11,32,143,high
2023-10-24 19:45,Tuesday,95,6,11,35,147,high
2023-10-24 20:00,Tuesday,76,16,10,31,133,high
2023-10-24 20:15,Tuesday,87,17,18,7,129,normal
2023-10-24 20:30,Tuesday,63,22,12,29,126,high
2023-10-24 20:45,Tuesday,56,17,20,8,101,normal
2023-10-24 21:00,Tuesday,102,18,19,29,168,heavy
2023-10-24 21:15,Tuesday,60,23,10,13,106,normal
2023-10-24 21:30,Tuesday,88,6,18,25,137,high
2023-10-24 21:45,Tuesday,104,15,10,32,161,high
2023-10-24 22:00,Tuesday,16,1,1,26,44,normal
2023-10-24 22:15,Tuesday,12,1,0,12,25,low
2023-10-24 22:30,Tuesday,16,1,0,29,46,normal
2023-10-24 22:45,Tuesday,13,5,0,31,49,normal
2023-10-24 23:00,Tuesday,20,1,1,27,49,normal
